expected_crop	source_type	file	resultType	gate	bestCrop	bestClass	is_real_field_photo	trigger_G5	trigger_G5b	trigger_G7a	trigger_uncertain	trigger_uncertain_gap	trigger_uncertain_second_crop	trigger_uncertain_entropy	trigger_uncertain_class_ratio	bestClassProb	bestCropTotal	secondCropTotal	otherLeaf	entropy	top1	top1_p	top2	top2_p	top3	top3_p
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_1f618ad4-7c33-4bfc-9054-f1acae89e776___R.S_HL 5504 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9113758339798318	0.9113772335396803	0.0002544390212035596	0.08836830433792932	0.4344185232772564	maize_healthy	0.9113758339798318	other_leaf	0.08836830433792932	banana_healthy	0.00025250842961731934
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_2255588b-9281-4d7e-959f-cff61f97eb6b___R.S_HL 0608 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9935453422467349	0.9935465061173815	2.2161103335111887e-05	0.006431332707892725	0.0564732010632551	maize_healthy	0.9935453422467349	other_leaf	0.006431332707892725	banana_healthy	2.2115745234761533e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_22e495d5-0daa-4cf6-8555-61f26d091b66___R.S_HL 8061 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9010038459394032	0.9010038522813186	1.6366281783687718e-05	0.09897978127255018	0.46603554925465374	maize_healthy	0.9010038459394032	other_leaf	0.09897978127255018	banana_healthy	1.628105815188866e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_26f3cea7-cffe-4d2e-8e72-491a61653fb8___R.S_HL 0626 copy 3.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9093069987282095	0.9093125745119154	0.00037602042990691364	0.09031129773052826	0.44246310315171417	maize_healthy	0.9093069987282095	other_leaf	0.09031129773052826	banana_healthy	0.00036473034405346894
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_270c2463-8d8d-48b2-a79e-c5319c5c1763___R.S_HL 8098 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9126429803619054	0.9126429914725517	9.060444708675219e-06	0.08734794794328486	0.42771954313583477	maize_healthy	0.9126429803619054	other_leaf	0.08734794794328486	banana_healthy	9.012474301312257e-06
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_2900c66f-948b-48df-bfed-76f08a6af9ce___R.S_HL 7938 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9131958137226933	0.9132106962893113	0.0011444321845817734	0.08564472962822749	0.4347576593309945	maize_healthy	0.9131958137226933	other_leaf	0.08564472962822749	banana_healthy	0.0011411603306147372
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_2b1995cb-c5d5-47e7-b0cd-0ec7fa9c2996___R.S_HL 8001 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.950389178528282	0.9503891813062585	4.137190732241401e-06	0.04960668148907379	0.28480382674669386	maize_healthy	0.950389178528282	other_leaf	0.04960668148907379	banana_healthy	4.10818104792104e-06
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_2dea9c22-b644-47f4-905b-ceaec13c929a___R.S_HL 0632 copy 4.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.938943828787406	0.9389438463280126	7.753204388068083e-05	0.06097862149149417	0.33248206935082963	maize_healthy	0.938943828787406	other_leaf	0.06097862149149417	banana_healthy	7.748656513278173e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_2e51c2f0-860b-48f7-81a7-4ae76e8db40b___R.S_HL 7877 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9820736825495461	0.982073684984323	2.484975369235097e-06	0.01792383003812738	0.12966911181288904	maize_healthy	0.9820736825495461	other_leaf	0.01792383003812738	banana_healthy	2.4759666156855137e-06
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_31ed2f01-16d4-4b0f-8e51-d2b3bf960921___R.S_HL 7987 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.8896222137239097	0.8896230367443254	0.0002227062089144892	0.11015421277669832	0.5034072290673849	maize_healthy	0.8896222137239097	other_leaf	0.11015421277669832	banana_healthy	0.00022000638079969426
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_32a1562a-00ca-4e01-b8fa-9bb9a964f2fe___R.S_HL 7984 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9424842126515134	0.9424842699023347	5.095563166789455e-06	0.05751063438184109	0.3175815019056547	maize_healthy	0.9424842126515134	other_leaf	0.05751063438184109	banana_healthy	4.993685854493825e-06
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_338fab57-bf99-437b-8c86-6856d2e7bcb5___R.S_HL 8059 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.939493173485941	0.9394932110950212	2.181898069119983e-05	0.06048496982693397	0.3297364645916912	maize_healthy	0.939493173485941	other_leaf	0.06048496982693397	banana_healthy	2.1708132529852774e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_34c6b5a7-11ce-4be0-a7ae-e906e548d557___R.S_HL 8256 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.8861045346411502	0.8861136628055442	0.00024969478194431834	0.11363652134263419	0.5143060795338738	maize_healthy	0.8861045346411502	other_leaf	0.11363652134263419	banana_healthy	0.00024446716615627933
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_37f6cdf3-3424-4ff9-8106-7840c506ddd8___R.S_HL 8166 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9207298539536898	0.9207318097585705	0.00012864808178566784	0.07913951642173792	0.4010409369406804	maize_healthy	0.9207298539536898	other_leaf	0.07913951642173792	banana_healthy	0.00012459418476151168
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_37fa5c5c-0c0b-4f9e-b3fa-f9fac95639a7___R.S_HL 8191 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.946229218604895	0.9462295809568729	6.538570491601857e-05	0.053705000406747624	0.3029672835201667	maize_healthy	0.946229218604895	other_leaf	0.053705000406747624	banana_healthy	5.966653167185963e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_384dee4e-f5d5-4c86-a3f8-279946157984___R.S_HL 8278 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9373052068531832	0.937305275374095	1.8192304670283358e-05	0.06267653227303684	0.3382945144263397	maize_healthy	0.9373052068531832	other_leaf	0.06267653227303684	banana_healthy	1.7867913293205823e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_38eac1aa-9b93-4f9e-83c0-51f47a336fb4___R.S_HL 8195 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.8927544655129683	0.8928627000830995	0.0003704404180897332	0.10676605683965097	0.49659447710543136	maize_healthy	0.8927544655129683	other_leaf	0.10676605683965097	banana_healthy	0.0003455846754872746
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_3d233d54-4960-454c-b98e-2febc7019bba___R.S_HL 7944 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.8849221137609334	0.8849225374774633	0.00013330166332293868	0.11494413666298826	0.5165600500578869	maize_healthy	0.8849221137609334	other_leaf	0.11494413666298826	banana_healthy	0.0001315158463884457
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_3fcbe762-9784-4c0d-9e9a-30ce8a97502e___R.S_HL 0605 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9750042207868374	0.9751304867147524	0.0001627351176018109	0.02470674210511091	0.17135208868713656	maize_healthy	0.9750042207868374	other_leaf	0.02470674210511091	banana_healthy	0.00015286765632054698
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_3fdabf59-5491-411c-b61e-c3fc0bbb3831___R.S_HL 8097 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9507408861992228	0.9507409676762477	4.306493681975315e-06	0.04925472570167777	0.2833081628092566	maize_healthy	0.9507408861992228	other_leaf	0.04925472570167777	banana_healthy	4.188425434991993e-06
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_403c1b73-5eef-412c-9913-39909a5cedaf___R.S_HL 0636 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9768308390165197	0.9768308417909475	8.92877048494216e-06	0.023160229435436875	0.1589971851506915	maize_healthy	0.9768308390165197	other_leaf	0.023160229435436875	banana_healthy	8.887735060928107e-06
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_40e5e314-1484-40c0-8297-3efde6fb5e89___R.S_HL 0613 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9323165556559478	0.9323167941470635	3.807771184949047e-05	0.06764512781961834	0.3576913331428393	maize_healthy	0.9323165556559478	other_leaf	0.06764512781961834	banana_healthy	3.7875093771442094e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_4118e80c-13cb-44ce-9094-df129c141499___R.S_HL 8296 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.8816105053555036	0.8816111230530744	0.0001309080742807246	0.118257913341631	0.5262214349655786	maize_healthy	0.8816105053555036	other_leaf	0.118257913341631	banana_healthy	0.00012804045369295135
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_422a3a81-fd1c-404e-bda9-2f177d5eb2ec___R.S_HL 7988 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9482156922526863	0.9482159516623068	1.3940516548536938e-05	0.051770107717722905	0.2941211763476521	maize_healthy	0.9482156922526863	other_leaf	0.051770107717722905	banana_healthy	1.3684403442365558e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_43931e08-e92c-4c68-9334-b8554adb41fe___R.S_HL 8160 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9769876781663587	0.9769883691343707	1.4682939662094138e-05	0.02299694718405151	0.15822815760016606	maize_healthy	0.9769876781663587	other_leaf	0.02299694718405151	banana_healthy	1.4009242686942461e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_46277fc4-d989-4a82-ac74-719142e16f21___R.S_HL 7943 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9874838101471899	0.9874839988458599	1.1056354096822267e-05	0.012504944651364456	0.09717909398064484	maize_healthy	0.9874838101471899	other_leaf	0.012504944651364456	banana_healthy	1.0943930872741482e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_4634067c-4205-49d6-adc6-94e34e71374b___R.S_HL 8341 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9061903812381044	0.9061904031667567	6.013901251363908e-06	0.09380358285777773	0.44915302405920865	maize_healthy	0.9061903812381044	other_leaf	0.09380358285777773	banana_healthy	5.96246383557631e-06
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_49231c3a-0132-451e-820d-d3357618a3eb___R.S_HL 8019 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9380381981700859	0.9380382690285136	1.7867618887809273e-05	0.061943863109466465	0.335422032601756	maize_healthy	0.9380381981700859	other_leaf	0.061943863109466465	banana_healthy	1.778604789235133e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_49ecc957-9ec7-45f7-a3c9-d1e63cf224df___R.S_HL 0607 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9807389155607049	0.9807395043835271	7.61422162453391e-06	0.019252881234148568	0.1373798425575243	maize_healthy	0.9807389155607049	other_leaf	0.019252881234148568	banana_healthy	7.377056591944478e-06
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_4c32154e-bea7-4a62-bd5f-fa8e3cf14c20___R.S_HL 0609 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9315589542275416	0.9315654839173645	2.4398198606084492e-05	0.06841011269049346	0.36051626403185005	maize_healthy	0.9315589542275416	other_leaf	0.06841011269049346	banana_healthy	1.7226423053759712e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_4c8d1ae5-019c-45ef-9151-ed904f18ca00___R.S_HL 7909 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.8926756227836804	0.8926766169399777	0.00025492756995571387	0.10706843043821464	0.4944307752706021	maize_healthy	0.8926756227836804	other_leaf	0.10706843043821464	banana_healthy	0.0002510279455846791
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_4d603dbb-3e1e-4acd-ab00-8bdf858191a1___R.S_HL 5535 copy 3.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9334094673872587	0.9334094693185192	4.325322894488877e-05	0.06654727738292514	0.35359005911653923	maize_healthy	0.9334094673872587	other_leaf	0.06654727738292514	banana_healthy	4.323589766998234e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_4da561ff-1720-4174-be49-d9680cc1cec3___R.S_HL 8321 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.8524532408829273	0.8524598282410093	8.183642691865176e-05	0.14745800459043537	0.604816417643135	maize_healthy	0.8524532408829273	other_leaf	0.14745800459043537	banana_healthy	7.626188261339537e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_5120c19c-8834-4b88-b406-f26c0784b74e___R.S_HL 0649 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9730717258508678	0.9730717434581648	3.787022910800412e-05	0.02689038627264192	0.17915936402956775	maize_healthy	0.9730717258508678	other_leaf	0.02689038627264192	banana_healthy	3.784480322361963e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_5151362d-b000-4d78-86f3-5fa2109612a2___R.S_HL 7928 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9478782651998606	0.9479063545868051	0.000303920103084703	0.051789688758661724	0.29847098439231484	maize_healthy	0.9478782651998606	other_leaf	0.051789688758661724	banana_healthy	0.00029338674771545625
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_526e6386-1a1f-4ac3-a49b-770d588faf4f___R.S_HL 7961 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9153387197287435	0.9153728328661208	0.00013666882283460422	0.08449012816028018	0.4203794697604071	maize_healthy	0.9153387197287435	other_leaf	0.08449012816028018	banana_healthy	0.00012827091689926118
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_5307bb57-584b-4af3-a3a6-af59b60d1944___R.S_HL 0629 copy 3.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9406324401040539	0.9406325434293207	2.8618568085978435e-05	0.05933883774407832	0.3252898979949296	maize_healthy	0.9406324401040539	other_leaf	0.05933883774407832	banana_healthy	2.840768210657855e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_5467efda-f4ec-4f5e-94b8-8bc0fd19c7ac___R.S_HL 8148 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9339229673287484	0.9339907475224704	0.00012089865101003654	0.06588804777990097	0.3532535699013449	maize_healthy	0.9339229673287484	other_leaf	0.06588804777990097	banana_healthy	0.00011134264430825397
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_54771de1-8262-4207-b15f-ad48a1362ea7___R.S_HL 8249 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9639935311222145	0.9639935332318808	0.0005629676731530721	0.03544349893206426	0.22785676253758272	maize_healthy	0.9639935311222145	other_leaf	0.03544349893206426	banana_healthy	0.0005628800431788609
